"Settlement.id","long","lat","Name","Metric...System","Demographics...Projected.household.count","Demand..household....Target.household.count","Demand...Projected.nodal.demand.per.year","System..grid....Transformer.cost","Demographics...Population.count","Demographics...Projected.population.count","order","piece","group","id","fake.node","root","branch","dist","MV.line.per.kwh","near.sighted.sequence","depth","Total.Downstream.Demand.kWh","Total.Downstream.Network.Extent.m","Selection.Criteria","far.sighted.sequence"
"669",126.168289,-3.586511,810902000102,"grid",48,48,49248,6000,174,174,2,"1","28.1","28",FALSE,2,"2-1-1-1-1-1-1-1-1-1-1-1-1-1",2845.39863310887,0.0577769378067915,698,13,505818,18698.6765405955,0.0369672027104521,742
"6",126.166664,-3.564995,810901000901,"grid",169,169,173394,13000,637,637,1,"1","27.1","27",FALSE,2,"2-1-1-1-1-1-1-1-1-1-1-1-1-1-1",2399.26102969299,0.0138370475892649,699,14,456570,15853.2779074866,0.0347225571270267,743
"969",130.44709,-3.062262,810704001803,"grid",3,3,3078,3000,10,10,1,"1","513.1","513",FALSE,466,"466",113.98003692172,0.0370305513066015,472,0,3078,113.98003692172,0.0370305513066015,744
"1216",128.305194,-3.257083,810603100403,"grid",6,6,6156,3000,27,27,1,"1","590.1","590",FALSE,251,"251",232.348256570418,0.0377433815091647,476,0,6156,232.348256570418,0.0377433815091647,745
"759",128.218753999999,-3.658426,817103001410,"grid",4,4,4104,3000,17,17,1,"1","548.1","548",FALSE,206,"206",155.440900988609,0.037875463203852,477,0,4104,155.440900988609,0.037875463203852,746
"806",131.596827524275,-4.40340213595557,810701100899,"grid",62,62,63612,7000,380,380,2,"1","818.1","818",FALSE,511,"511-1",5260.38435680887,0.0826948430611971,601,1,268812,10286.547658287,0.0382666981321037,747
"405",131.606807776305,-4.41129919188688,810701100799,"grid",125,125,128250,11000,678,678,1,"1","69.1","69",FALSE,511,"511-1-2",1412.5748255192,0.0110142286590191,602,2,128250,1412.5748255192,0.0110142286590191,748
"1091",131.357823909554,-4.12170425879925,810701002499,"grid",302,302,309852,21000,194,194,1,"1","634.1","634",FALSE,509,"509",385.324033885722,0.00124357446098693,133,0,738720,28366.9221480183,0.0384001003736441,749
"550",128.197279,-3.653544,817103100703,"grid",6,6,6156,3000,15,15,2,"1","204.1","204",FALSE,192,"192-2-1",239.494399296175,0.0389042234074359,479,2,6156,239.494399296175,0.0389042234074359,750
"570",129.520354412942,-2.80361221769944,810314001699,"grid",60,60,61560,6000,270,270,2,"1","802.1","802",FALSE,419,"419-1",2667.99357160909,0.0433397266343256,490,1,361152,14086.0608646845,0.0390031368085585,751
"190",129.617575488722,-2.83700611107224,810314001799,"grid",292,292,299592,21000,1394,1394,1,"1","947.1","947",FALSE,419,"419-1-1",11418.0672930754,0.0381120567073734,491,2,299592,11418.0672930754,0.0381120567073734,752
"399",126.710235999999,-3.848638,810903000401,"grid",18,18,18468,3000,77,77,1,"1","65.1","65",FALSE,12,"12-1-1-1-1-1-1-1",912.577827675336,0.0494140040976465,873,7,90288,3535.01731732293,0.0391526816113207,753
"335",126.708001,-3.849345,810903000302,"grid",29,29,29754,3000,141,141,1,"1","64.1","64",FALSE,12,"12-1-1-1-1-1-1-1-1",260.12442403249,0.00874250265619715,874,8,71820,2622.43948964759,0.0365140558291227,754
"269",126.553005,-3.741191,810902001801,"grid",42,42,43092,3000,205,205,1,"1","736.1","736",FALSE,5,"5-1-1",1702.87109021936,0.0395171050361867,563,2,43092,1702.87109021936,0.0395171050361867,755
"575",128.239914,-3.737948,817102100302,"grid",3,3,3078,3000,10,10,1,"1","521.1","521",FALSE,226,"226",122.213966915395,0.0397056422727081,480,0,3078,122.213966915395,0.0397056422727081,756
"25",127.135347999999,-3.660423,810904000502,"grid",147,147,150822,11000,501,501,1,"1","780.1","780",FALSE,22,"22",3478.54831751889,0.0230639317706892,423,0,888516,35547.4124762922,0.0400076222333556,757
"574",127.155752,-3.665292,810904000501,"grid",71,71,72846,7000,240,240,2,"1","127.1","127",FALSE,22,"22-2",2328.02080085767,0.0319581143900512,453,1,72846,2328.02080085767,0.0319581143900512,758
"264",129.029070999999,-3.207604,810306001402,"grid",10,10,10260,3000,32,32,1,"1","643.1","643",FALSE,392,"392",412.1132992086,0.0401669882269591,481,0,10260,412.1132992086,0.0401669882269591,759
"792",127.62168,-3.30662,810601100707,"grid",41,41,42066,3000,173,173,2,"1","931.1","931",FALSE,31,"31-1-1-1-1-1-1-2-1-1-1-1-1-1",9345.78604020202,0.222169591598964,818,13,838242,33847.835128211,0.0403795504498833,760
"870",127.632429,-3.32072,810601100706,"grid",43,43,44118,3000,184,184,2,"1","17.1","17",FALSE,31,"31-1-1-1-1-1-1-2-1-1-1-1-1-1-1",1970.27229268909,0.0446591480277684,819,14,796176,24502.049088009,0.0307746642551509,761
"906",127.63132,-3.328623,810601100705,"grid",65,65,66690,7000,278,278,2,"1","16.1","16",FALSE,31,"31-1-1-1-1-1-1-2-1-1-1-1-1-1-1-1",887.35608815323,0.013305684332782,820,15,752058,22531.7767953199,0.0299601583858159,762
"338",127.650831,-3.35115,810601100702,"grid",109,109,111834,9000,466,466,1,"1","19.1","19",FALSE,31,"31-1-1-1-1-1-1-2-1-1-1-1-1-1-1-1-1",3311.39828491823,0.0296099422797917,821,16,685368,21644.4207071667,0.0315807284658267,763
"710",127.629324,-3.366346,810601100701,"grid",40,40,41040,3000,169,169,2,"1","18.1","18",FALSE,31,"31-1-1-1-1-1-1-2-1-1-1-1-1-1-1-1-1-1",2924.83648809667,0.0712679456163907,822,17,573534,18333.0224222485,0.0319650141443201,764
"377",127.598337,-3.347634,810601100703,"grid",115,115,117990,9000,491,491,1,"1","20.1","20",FALSE,31,"31-1-1-1-1-1-1-2-1-1-1-1-1-1-1-1-1-1-1",4020.03843470767,0.0340710097017346,823,18,532494,15408.1859341518,0.0289358864778792,765
"953",127.589989,-3.347177,810601100704,"grid",82,82,84132,7000,349,349,2,"1","14.1","14",FALSE,31,"31-1-1-1-1-1-1-2-1-1-1-1-1-1-1-1-1-1-1-1",928.065215731142,0.0110310609010976,824,19,414504,11388.1474994441,0.0274741558572273,766
"1292",127.558137,-3.338153,810601100501,"grid",171,171,175446,13000,354,354,2,"1","15.1","15",FALSE,31,"31-1-1-1-1-1-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1",3675.38625600712,0.0209488176191371,825,20,330372,10460.082283713,0.0316615278646889,767
"1227",128.213391,-3.079223,810602001901,"grid",100,100,102600,9000,457,457,2,"1","809.1","809",FALSE,131,"131-1",2557.43916783567,0.0249263076787102,432,1,272916,11077.9721279221,0.0405911420654053,768
"321",126.861768,-3.505485,810402101203,"grid",62,62,63612,7000,363,363,1,"1","86.1","86",FALSE,15,"15-1-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-2-1-1-2-1-1-1-1",2608.52886338893,0.0410068676254312,948,25,63612,2608.52886338893,0.0410068676254312,769
"152",128.790324,-3.692076,810308100201,"grid",68,68,69768,7000,217,217,1,"1","769.1","769",FALSE,356,"356",2893.66676920571,0.0414755585541468,486,0,69768,2893.66676920571,0.0414755585541468,770
"456",126.687371,-3.11476,810402200101,"grid",20,20,20520,3000,86,86,1,"1","709.1","709",FALSE,8,"8",861.714561943086,0.0419938870342634,487,0,20520,861.714561943086,0.0419938870342634,771
"313",128.126821,-3.773031,817101000301,"grid",3,3,3078,3000,11,11,2,"1","611.1","611",FALSE,115,"115-1",131.000115759236,0.0425601415722014,488,1,3078,131.000115759236,0.0425601415722014,772
"810",127.222766216077,-3.96623503108147,810905000699,"grid",119,119,122094,9000,744,744,1,"1","930.1","930",FALSE,24,"24",8618.96649490126,0.0705928751199999,573,0,802332,34288.198074078,0.042735673105495,773
"839",127.260971928231,-3.97575748248833,810905000199,"grid",107,107,109782,9000,708,708,2,"1","22.1","22",FALSE,24,"24-2",4368.35902068389,0.039791213684246,574,1,551988,20498.2751746231,0.0371353637662832,774
"913",127.307331001764,-3.96241885335371,810905000299,"grid",76,76,77976,7000,453,453,2,"1","24.1","24",FALSE,24,"24-2-1",5352.15382987832,0.0686384763244886,576,2,442206,16129.9161539392,0.0364760228353736,775
"131",127.315723691621,-3.91191384953963,810905000499,"grid",169,169,173394,13000,984,984,1,"1","25.1","25",FALSE,24,"24-2-1-1",5692.5599480201,0.0328302014373052,577,3,364230,10777.7623240609,0.029590539834887,776
"1020",127.35370219922,-3.93752300940569,810905000399,"grid",186,186,190836,15000,1209,1209,2,"1","21.1","21",FALSE,24,"24-2-1-1-1",5085.2023760408,0.0266469763359156,578,4,190836,5085.2023760408,0.0266469763359156,777
"1172",127.190733053336,-4.00001962779352,810905000799,"grid",125,125,128250,11000,810,810,2,"1","23.1","23",FALSE,24,"24-1",5170.95640455361,0.0403193481836539,575,1,128250,5170.95640455361,0.0403193481836539,778
"378",128.037568999999,-3.354445,810602100204,"grid",2,2,2052,3000,8,8,1,"1","466.1","466",FALSE,60,"60",88.5836240899831,0.0431694074512588,489,0,2052,88.5836240899831,0.0431694074512588,779
"409",130.328156,-3.609774,810703001901,"grid",100,100,102600,9000,433,433,1,"1","819.1","819",FALSE,461,"461-1-1",3724.0892062898,0.0362971657533119,484,2,442206,19149.5266796383,0.0433045383365182,780
"59",128.115322999999,-3.687328,817103100212,"grid",1,1,1026,3000,1,1,1,"1","372.1","372",FALSE,96,"96",44.8780654009152,0.0437408044843229,494,0,1026,44.8780654009152,0.0437408044843229,781
"64",127.546753,-3.337559,810601100401,"grid",26,26,26676,3000,115,115,1,"1","12.1","12",FALSE,31,"31-1-1-1-1-1-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1-1",1265.42255161067,0.0474367428254111,826,21,154926,6784.69602770588,0.0437931401295191,782
"41",127.51527,-3.332177,810601100201,"grid",11,11,11286,3000,43,43,1,"1","13.1","13",FALSE,31,"31-1-1-1-1-1-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1",3545.69625516926,0.314167663934898,856,22,128250,5519.27347609521,0.0430352707687736,783
"1151",127.514645,-3.331437,810601100101,"grid",47,47,48222,6000,181,181,2,"1","10.1","10",FALSE,31,"31-1-1-1-1-1-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1",107.630045864837,0.00223196976203469,857,23,116964,1973.57722092596,0.0168733731825686,784
"394",127.501784,-3.320632,810601100102,"grid",67,67,68742,7000,262,262,1,"1","11.1","11",FALSE,31,"31-1-1-1-1-1-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1",1865.94717506112,0.0271442084178685,858,24,68742,1865.94717506112,0.0271442084178685,785
"723",128.119591,-3.685434,817103100215,"grid",2,2,2052,3000,8,8,1,"1","472.1","472",FALSE,99,"99",90.1080433882922,0.0439123018461463,495,0,2052,90.1080433882922,0.0439123018461463,786
"751",128.184865,-3.654095,817103100601,"grid",4,4,4104,3000,20,20,1,"1","558.1","558",FALSE,158,"158",180.852375342255,0.0440673429196528,496,0,4104,180.852375342255,0.0440673429196528,787
"1317",128.201066,-3.624839,817103100810,"grid",3,3,3078,3000,12,12,1,"1","536.1","536",FALSE,189,"189",135.912949311693,0.0441562538374571,497,0,3078,135.912949311693,0.0441562538374571,788
"1119",128.087948,-3.717817,817103100101,"grid",16,16,16416,3000,41,41,1,"1","696.1","696",FALSE,81,"81",725.950928495934,0.0442221569502884,498,0,16416,725.950928495934,0.0442221569502884,789
"1121",130.607271999999,-3.762171,810702200701,"grid",44,44,45144,3000,144,144,2,"1","116.1","116",FALSE,482,"482-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1",1767.27139706833,0.0391474259495909,777,15,178524,7899.02127712182,0.0442462709614495,790
"807",129.95049,-2.999637,810314300405,"grid",5,5,5130,3000,16,16,1,"1","904.1","904",FALSE,462,"462-1-1-1-1-1-1-1-1-1-1-1-1-2-1-1-1-2-1-1",797.249271111486,0.155409214641615,921,19,24624,1090.21698416721,0.0442745688826838,791
"71",129.953054,-2.999016,810314300306,"grid",19,19,19494,3000,84,84,1,"1","903.1","903",FALSE,462,"462-1-1-1-1-1-1-1-1-1-1-1-1-2-1-1-1-2-1-1-1",292.967713055719,0.0150286094724387,922,20,19494,292.967713055719,0.0150286094724387,792
"721",127.115249,-3.665242,810904000404,"grid",55,55,56430,6000,226,226,2,"1","126.1","126",FALSE,22,"22-1",2293.81194890566,0.0406488029223048,485,1,664848,29740.8433579156,0.044733297472378,793
"424",128.115709,-3.687027,817103100213,"grid",1,1,1026,3000,1,1,1,"1","379.1","379",FALSE,97,"97",46.2284939781324,0.045057011674593,502,0,1026,46.2284939781324,0.045057011674593,794
"446",127.110104,-3.668305,810904000403,"grid",5,5,5130,3000,19,19,1,"1","125.1","125",FALSE,22,"22-1-1",664.800968733615,0.129590832111816,706,2,608418,27447.0314090099,0.0451121291760105,795
"140",127.087878,-3.681325,810904000402,"grid",89,89,91314,7000,371,371,1,"1","129.1","129",FALSE,22,"22-1-1-1",2859.86827339179,0.0313190559321877,707,3,603288,26782.2304402763,0.0443937728585291,796
"613",130.393375999999,-3.622874,810703002001,"grid",132,132,135432,11000,501,501,2,"1","875.1","875",FALSE,461,"461-1-1-1",7382.83179940017,0.0545132007162279,527,3,339606,15425.4374733485,0.0454215693284234,797
"1050",130.441498999999,-3.649246,810702200101,"grid",69,69,70794,7000,302,302,2,"1","874.1","874",FALSE,461,"461-1-1-1-1",6092.42760042227,0.0860585303898957,613,4,204174,8042.60567394837,0.039390939463146,798
"688",130.454214,-3.661353,810702201201,"grid",130,130,133380,11000,472,472,1,"1","873.1","873",FALSE,461,"461-1-1-1-1-1",1950.17807352609,0.0146212181251019,614,5,133380,1950.17807352609,0.0146212181251019,799
"965",129.623113964611,-3.05273179067827,810314201299,"grid",302,302,309852,21000,465,465,1,"1","960.1","960",FALSE,462,"462-1-1-1-1-1-1-1-1-1-1-1-1-2-1-1-1-1-1-1-1-1-1-1-2-1-1-1-1-1-1-1",14112.1696175387,0.0455448718018237,939,31,309852,14112.1696175387,0.0455448718018237,800
"1113",127.009840999999,-3.154151,810402001001,"grid",31,31,31806,3000,119,119,1,"1","798.1","798",FALSE,16,"16",4734.17774011435,0.148845429796716,755,0,240084,10991.536142813,0.0457820435464797,801
"325",126.991006,-3.144925,810402000902,"grid",94,94,96444,9000,435,435,1,"1","88.1","88",FALSE,16,"16-1",2329.27971433945,0.0241516290732389,756,1,208278,6257.35840269869,0.0300432998333895,802
"1058",126.955808,-3.141354,810402001101,"grid",109,109,111834,9000,376,376,2,"1","89.1","89",FALSE,16,"16-1-1",3928.07868835924,0.0351241902137028,757,2,111834,3928.07868835924,0.0351241902137028,803
"966",130.596642,-3.752394,810702200702,"grid",69,69,70794,7000,223,223,1,"1","115.1","115",FALSE,482,"482-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1",1604.06940609302,0.0226582677358677,778,16,133380,6131.74988005348,0.0459720338885401,804
"234",128.206233,-3.676539,817102001612,"grid",4,4,4104,3000,15,15,1,"1","188.1","188",FALSE,188,"188-1-1-1",190.916906966238,0.0465197141730598,844,3,4104,190.916906966238,0.0465197141730598,805
"40",129.051418,-2.878454,810314100901,"grid",46,46,47196,6000,152,152,1,"1","814.1","814",FALSE,364,"364-1-1-1-1-1-1-1-1-1-1",2196.14255326083,0.0465323873476742,569,10,47196,2196.14255326083,0.0465323873476742,806
"508",126.893838,-3.525642,810904000304,"grid",8,8,8208,3000,40,40,2,"1","84.1","84",FALSE,15,"15-1-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-2-1-1-2-1-1-1-2-1-1-1-1-1",567.587685397744,0.0691505464665868,954,30,18468,860.154921169794,0.0465754234984727,807
"748",126.896359,-3.524873,810904000305,"grid",10,10,10260,3000,49,49,2,"1","79.1","79",FALSE,15,"15-1-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-2-1-1-2-1-1-1-2-1-1-1-1-1-1",292.56723577205,0.0285153251239815,955,31,10260,292.56723577205,0.0285153251239815,808
"46",127.927207,-3.403975,810602100307,"grid",19,19,19494,3000,113,113,1,"1","728.1","728",FALSE,34,"34",1220.94444882243,0.0626318071623283,548,0,137484,6416.35128867609,0.0466698036766175,809
"766",127.923595,-3.412638,810602100305,"grid",40,40,41040,3000,242,242,2,"1","727.1","727",FALSE,34,"34-1",1043.38695466778,0.0254236587394684,549,1,117990,5195.40683985366,0.0440326031007175,810
"156",127.065173,-3.683875,810904000401,"grid",44,44,45144,3000,183,183,2,"1","128.1","128",FALSE,22,"22-1-1-1-1",2535.37708835466,0.056161994691535,708,4,511974,23922.3621668845,0.0467257363984978,811
"765",127.039317999999,-3.694988,810904000801,"grid",38,38,38988,3000,163,163,2,"1","130.1","130",FALSE,22,"22-1-1-1-1-1",3123.79441248969,0.0801219455342591,709,5,466830,21386.9850785299,0.0458132191130173,812
"65",126.995019,-3.72562,810904000303,"grid",49,49,50274,6000,244,244,1,"1","857.1","857",FALSE,22,"22-1-1-1-1-1-1",5980.29438951758,0.118954019762055,710,6,427842,18263.1906660402,0.0426867644271488,813
"769",127.005621,-3.714806,810904000309,"grid",99,99,101574,9000,492,492,2,"1","42.1","42",FALSE,22,"22-1-1-1-1-1-1-2",1682.2161014196,0.0165614832675645,711,7,101574,1682.2161014196,0.0165614832675645,814
"744",126.957999,-3.764028,810904000302,"grid",84,84,86184,7000,416,416,2,"1","43.1","43",FALSE,22,"22-1-1-1-1-1-1-1",5925.57080910057,0.0687548826824071,712,7,275994,10600.680175103,0.0384090964843548,815
"706",126.917334,-3.775038,810904000201,"grid",185,185,189810,15000,914,914,1,"1","41.1","41",FALSE,22,"22-1-1-1-1-1-1-1-1",4675.10936600244,0.0246304692376716,713,8,189810,4675.10936600244,0.0246304692376716,816
"389",131.577823637799,-4.37700003323631,810701100999,"grid",75,75,76950,7000,429,429,1,"1","70.1","70",FALSE,511,"511-1-1",3613.58847595898,0.0469602141125274,603,2,76950,3613.58847595898,0.0469602141125274,817
"1074",126.151317,-3.524164,810901000101,"grid",117,117,120042,9000,457,457,2,"1","30.1","30",FALSE,2,"2-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1",4849.17830599218,0.0403956807283466,700,15,283176,13454.0168777936,0.0475111481121055,818
"672",128.188738,-3.65196,817103100602,"grid",2,2,2052,3000,6,6,1,"1","448.1","448",FALSE,167,"167",79.5600961178856,0.0387719766656362,478,0,10260,491.458485973719,0.0479004372294073,819
"24",128.118246,-3.766679,817101000201,"grid",4,4,4104,3000,13,13,1,"1","566.1","566",FALSE,101,"101",197.394241343408,0.0480980120232475,505,0,4104,197.394241343408,0.0480980120232475,820
"171",126.934307,-3.407469,810402101316,"grid",17,17,17442,3000,66,66,2,"1","152.1","152",FALSE,15,"15-1-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-2-1-2",870.189364071429,0.0498904577497666,813,20,17442,870.189364071429,0.0498904577497666,821
"1270",128.233372,-3.081574,810602002004,"grid",10,10,10260,3000,29,29,2,"1","808.1","808",FALSE,131,"131-1-1",2233.92779549836,0.217731753947209,791,2,170316,8520.53296008648,0.0500277892863059,822
"982",128.234269,-3.081342,810602001702,"grid",9,9,9234,3000,43,43,1,"1","804.1","804",FALSE,131,"131-1-1-2",102.884492129838,0.0111419203086244,792,3,130302,4377.176258087,0.0335925485264002,823
"237",128.235722,-3.061331,810602001801,"grid",75,75,76950,7000,324,324,1,"1","807.1","807",FALSE,131,"131-1-1-2-1",2230.96634100993,0.0289924150878483,793,4,76950,2230.96634100993,0.0289924150878483,824
"202",128.24605,-3.095459,810602001701,"grid",43,43,44118,3000,212,212,1,"1","806.1","806",FALSE,131,"131-1-1-2-2",2043.32542494724,0.0463150057787578,794,4,44118,2043.32542494724,0.0463150057787578,825
"400",128.188272,-3.649176,817103100603,"grid",6,6,6156,3000,27,27,1,"1","623.1","623",FALSE,167,"167-1",313.856544665571,0.0509838441626984,511,1,8208,411.898389855833,0.0501825523703501,826
"595",128.188217,-3.648296,817103100513,"grid",2,2,2052,3000,10,10,2,"1","622.1","622",FALSE,167,"167-1-1",98.0418451902623,0.0477786769933052,512,2,2052,98.0418451902623,0.0477786769933052,827
"1049",129.710896352335,-3.25624951107572,810304100399,"grid",123,123,126198,11000,830,830,1,"1","870.1","870",FALSE,425,"425",6513.71765277222,0.0516150624635273,513,0,126198,6513.71765277222,0.0516150624635273,828
"281",127.096169,-3.223006,810402000503,"grid",24,24,24624,3000,111,111,1,"1","792.1","792",FALSE,21,"21-1-1",1457.58349146877,0.0591936115768668,533,2,37962,1961.11037190022,0.0516598275090938,829
"77",127.100696,-3.223283,810402000502,"grid",13,13,13338,3000,59,59,1,"1","791.1","791",FALSE,21,"21-1-1-1",503.526880431452,0.0377513030762822,534,3,13338,503.526880431452,0.0377513030762822,830
"583",128.191593,-3.723203,817101000905,"grid",2,2,2052,3000,7,7,1,"1","503.1","503",FALSE,175,"175",108.136933384315,0.0526983106161377,523,0,2052,108.136933384315,0.0526983106161377,831
"430",126.137696,-3.512119,810901000102,"grid",48,48,49248,6000,186,186,1,"1","29.1","29",FALSE,2,"2-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1",2019.69924142942,0.041010787066062,701,16,163134,8604.83857180141,0.0527470580737394,832
"358",127.915931,-3.441969,810602100302,"grid",42,42,43092,3000,254,254,1,"1","778.1","778",FALSE,34,"34-1-1",3370.57743833135,0.0782181713155886,587,2,76950,4152.01988518588,0.053957373426717,833
"298",127.913906999999,-3.4487,810602100301,"grid",33,33,33858,3000,200,200,1,"1","131.1","131",FALSE,34,"34-1-1-1",781.44244685453,0.0230799942954259,588,3,33858,781.44244685453,0.0230799942954259,834
"1077",128.189686999999,-3.718873,817101000907,"grid",2,2,2052,3000,5,5,1,"1","507.1","507",FALSE,174,"174",110.906870650666,0.0540481825782972,524,0,2052,110.906870650666,0.0540481825782972,835
"479",128.213323,-3.632214,817103000902,"grid",1,1,1026,3000,1,1,1,"1","403.1","403",FALSE,199,"199",55.6835041114454,0.0542724211612528,525,0,1026,55.6835041114454,0.0542724211612528,836
"1183",128.064213,-3.24744,810602100405,"grid",4,4,4104,3000,7,7,1,"1","584.1","584",FALSE,69,"69",223.431356020354,0.0544423382115873,526,0,4104,223.431356020354,0.0544423382115873,837
"473",128.214302,-3.631195,817103100804,"grid",1,1,1026,3000,2,2,1,"1","242.1","242",FALSE,200,"200",8.57209786597963,0.00835487121440509,320,0,2052,112.808581519456,0.0549749422609436,838
"880",126.933867,-3.35906,810402101512,"grid",4,4,4104,3000,9,9,2,"1","135.1","135",FALSE,15,"15-1-1-2-1-1",229.315722266359,0.0558761506496977,798,5,4104,229.315722266359,0.0558761506496977,839
"80",126.689183,-3.859286,810903000301,"grid",41,41,42066,3000,204,204,1,"1","67.1","67",FALSE,12,"12-1-1-1-1-1-1-1-1-1",2362.3150656151,0.0561573495368017,875,9,42066,2362.3150656151,0.0561573495368017,840
"847",130.716114,-3.403776,810704001602,"grid",72,72,73872,7000,329,329,1,"1","790.1","790",FALSE,480,"480",4150.98162632005,0.0561915424832149,530,0,73872,4150.98162632005,0.0561915424832149,841
"808",128.172001999999,-3.65807,817103100504,"grid",6,6,6156,3000,26,26,1,"1","640.1","640",FALSE,142,"142",410.415061861263,0.0666691133627783,559,0,92340,5215.79013050241,0.056484623462231,842
"359",128.172222,-3.654929,817103100506,"grid",5,5,5130,3000,25,25,1,"1","639.1","639",FALSE,142,"142-1",350.115994981788,0.0682487319652608,564,1,86184,4805.37506864114,0.0557571598979062,843
"183",128.165638,-3.6518,817103100508,"grid",3,3,3078,3000,13,13,1,"1","703.1","703",FALSE,142,"142-1-1",809.235207903124,0.262909424270021,836,2,81054,4455.25907365936,0.0549665540708584,844
"1267",128.168163999999,-3.649227,817103100509,"grid",5,5,5130,3000,21,21,2,"1","198.1","198",FALSE,142,"142-1-1-2",400.536082387074,0.0780772090423145,838,3,55404,2293.2199008334,0.0413908725152227,845
"217",128.170731999999,-3.646376,817103100510,"grid",12,12,12312,3000,56,56,1,"1","199.1","199",FALSE,142,"142-1-1-2-1",426.272335636244,0.0346225093921576,839,4,50274,1892.68381844633,0.0376473687879684,846
"328",128.174628,-3.641956,817103100514,"grid",13,13,13338,3000,64,64,2,"1","200.1","200",FALSE,142,"142-1-1-2-1-1",654.578427057584,0.0490762053574437,840,5,37962,1466.41148281008,0.0386284042676909,847
"604",128.175681999999,-3.640799,817103100515,"grid",2,2,2052,3000,9,9,2,"1","195.1","195",FALSE,142,"142-1-1-2-1-1-1",173.87320204874,0.0847335292635187,841,6,24624,811.833055752498,0.0329691786774081,848
"1184",128.172489,-3.636028,817103100516,"grid",22,22,22572,3000,109,109,2,"1","196.1","196",FALSE,142,"142-1-1-2-1-1-1-1",637.959853703758,0.0282633286241254,842,7,22572,637.959853703758,0.0282633286241254,849
"970",126.099097,-3.480613,810901000104,"grid",65,65,66690,7000,253,253,2,"1","31.1","31",FALSE,2,"2-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1",5534.08716359463,0.0829822636616379,702,17,113886,6585.13933037198,0.0578222022932756,850
"455",126.089771,-3.482254,810901000103,"grid",46,46,47196,6000,178,178,1,"1","26.1","26",FALSE,2,"2-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1",1051.05216677735,0.022269941664068,703,18,47196,1051.05216677735,0.022269941664068,851
"641",129.181337,-2.942447,810314001005,"grid",30,30,30780,3000,64,64,1,"1","758.1","758",FALSE,404,"404-1",1796.12785753237,0.0583537315637546,592,1,30780,1796.12785753237,0.0583537315637546,852
"17",129.354445,-3.409671,810304000205,"grid",27,27,27702,3000,126,126,1,"1","751.1","751",FALSE,413,"413",2257.50688305358,0.0814925594922237,598,0,216486,12653.8477060227,0.05845111326378,853
"1169",129.363907,-3.412207,810304000204,"grid",57,57,58482,6000,275,275,2,"1","750.1","750",FALSE,413,"413-1",1087.46203402839,0.0185948160806469,599,1,188784,10396.3408229691,0.0550700314802583,854
"226",126.527655,-3.624618,810902001401,"grid",68,68,69768,7000,278,278,1,"1","871.1","871",FALSE,4,"4",6849.40176361571,0.0981739732200394,637,0,728460,42642.0200675233,0.0585372155883964,855
"1054",126.495994,-3.617261,810902001101,"grid",93,93,95418,9000,789,789,2,"1","39.1","39",FALSE,4,"4-1",3607.4990431555,0.0378073219220221,638,1,95418,3607.4990431555,0.0378073219220221,856
"1217",126.526991,-3.56696,810902002001,"grid",78,78,80028,7000,188,188,2,"1","40.1","40",FALSE,4,"4-2",6411.71059791429,0.0801183410545595,639,1,563274,32185.1192607521,0.0571393660292363,857
"638",126.527585,-3.565002,810902002002,"grid",13,13,13338,3000,29,29,1,"1","33.1","33",FALSE,4,"4-2-1",227.481219027526,0.0170551221343175,640,2,483246,25773.4086628378,0.0533339306747242,858
"686",126.542181,-3.553593,810902002004,"grid",31,31,31806,3000,73,73,2,"1","38.1","38",FALSE,4,"4-2-1-2",2057.52226482066,0.0646897523995681,641,3,301644,12367.2378819538,0.0409994492910642,859
"1116",126.541381,-3.552168,810902002007,"grid",12,12,12312,3000,27,27,2,"1","34.1","34",FALSE,4,"4-2-1-2-1",181.631905410401,0.0147524289644575,642,4,12312,181.631905410401,0.0147524289644575,860
"812",126.549865999999,-3.552914,810902002006,"grid",33,33,33858,3000,79,79,2,"1","36.1","36",FALSE,4,"4-2-1-2-2",856.226949495973,0.0252887633497541,643,4,257526,10128.0837117227,0.0393283929068238,861
"1207",126.554469,-3.554167,810902002003,"grid",16,16,16416,3000,38,38,2,"1","35.1","35",FALSE,4,"4-2-1-2-2-1",529.506155628936,0.0322554919364605,644,5,223668,9271.85676222673,0.0414536579315178,862
